TransactionID,Timestamp,SenderName,SenderAccount,ReceiverName,ReceiverAccount,Amount,PaymentMethod,TransactionType,IsFraud
TXN100179,2025-02-27 18:29:33,Hina Ali,HBL-39083570,Tariq Yasir,Bank Alfalah-83258228,12167.66,UBL Omni,Deposit,0
TXN100180,2025-04-20 03:58:25,Shahid Khan,Faysal Bank-13687940,Usman Mehdi,HBL-35546178,57205.72,Easypaisa,Loan Repayment,0
TXN100181,2025-02-27 22:16:03,Khan Zain,Sindh Bank-98736976,Amna Imran,Sindh Bank-29620169,20482.66,Bank Transfer,Bill Payment,0
TXN100182,2025-03-09 08:23:44,Tariq Imran,Faysal Bank-63629416,Ahmed Ali,UBL-85527389,30035.13,HBL Konnect,Money Transfer,0
TXN100183,2025-06-17 01:46:52,Hina Usman,Bank Alfalah-39611440,Ali Hina,HBL-77721091,47358.23,Bank Transfer,Cash Withdrawal,0
TXN100184,2025-04-12 06:54:12,Ayesha Amna,Sindh Bank-11999108,Ahmed Yasir,Bank Alfalah-42062203,68426.1,Bank Transfer,Loan Repayment,0
TXN100185,2025-03-29 08:18:07,Fatima Tariq,Sindh Bank-15446024,Amna Usman,UBL-14626906,69168.89,JazzCash,Bill Payment,0
TXN100186,2025-06-22 06:24:50,Noman Imran,Sindh Bank-42937549,Ayesha Khan,HBL-52055041,26789.56,JazzCash,Cash Withdrawal,0
TXN100187,2025-04-09 05:32:08,Hina Tariq,HBL-19983501,Ahmed Nida,Faysal Bank-52825699,89035.67,Easypaisa,Bill Payment,0
TXN100188,2025-05-31 03:11:41,Yasir Ali,Faysal Bank-60925184,Yasir Shahid,Meezan Bank-14159373,4203.29,UBL Omni,Loan Repayment,0
TXN100189,2025-06-15 07:17:52,Shahid Bilal,HBL-80096965,Zain Yasir,HBL-91393891,9889.72,HBL Konnect,Bill Payment,0
TXN100190,2025-05-15 09:31:38,Khan Nida,Faysal Bank-45278945,Hina Shahid,Meezan Bank-62997512,16069.02,JazzCash,Deposit,0
TXN100191,2025-06-09 16:38:47,Ayesha Zara,Askari Bank-29575577,Hassan Shahid,Askari Bank-62902919,1004.32,UBL Omni,Cash Withdrawal,0
TXN100192,2025-02-28 07:17:30,Zain Imran,Meezan Bank-13011198,Amna Mehdi,MCB-71969509,25085.96,Bank Transfer,Money Transfer,0
TXN100193,2025-07-23 09:08:04,Tariq Yasir,HBL-68935732,Yasir Usman,HBL-56820656,32976.45,JazzCash,Bill Payment,0
TXN100194,2025-02-18 02:11:14,Ahmed Zara,UBL-30426761,Khan Ali,HBL-13441705,46741.39,HBL Konnect,Deposit,0
TXN100195,2025-07-23 10:26:49,Bilal Hassan,Faysal Bank-88271726,Hina Ali,HBL-76324961,76369.75,UBL Omni,Money Transfer,0
TXN100196,2025-07-06 16:29:51,Khan Tariq,Faysal Bank-11545471,Hassan Hassan,UBL-38188326,72131.62,Easypaisa,Cash Withdrawal,0
TXN100197,2025-04-06 04:12:53,Ayesha Yasir,Bank Alfalah-86422201,Hassan Yasir,Sindh Bank-29822596,58883.14,HBL Konnect,Deposit,0
TXN100198,2025-06-19 14:35:40,Mehdi Noman,Sindh Bank-67516964,Usman Shahid,Faysal Bank-10305209,44217.8,JazzCash,Deposit,0
TXN100199,2025-04-29 00:42:48,Saad Mehdi,Bank Alfalah-90503823,Yasir Hina,Meezan Bank-31392487,71645.62,Easypaisa,Loan Repayment,0
TXN100200,2025-05-03 20:28:22,Tariq Tariq,Sindh Bank-25486896,Yasir Saad,Faysal Bank-61507815,39776.29,HBL Konnect,Loan Repayment,0
TXN100201,2025-07-05 23:40:12,Saad Shahid,Sindh Bank-73857177,Nida Usman,UBL-70159445,96028.59,Bank Transfer,Loan Repayment,0
TXN100202,2025-07-16 09:13:25,Imran Saad,Sindh Bank-66800824,Nida Fatima,Askari Bank-52128770,96555.78,JazzCash,Loan Repayment,0
TXN100203,2025-03-20 17:34:10,Noman Mehdi,UBL-37865798,Zara Usman,HBL-41406681,67890.16,UBL Omni,Money Transfer,0
TXN100204,2025-06-05 19:17:21,Amna Amna,MCB-28427818,Shahid Noman,Faysal Bank-58283636,10441.14,UBL Omni,Loan Repayment,0
TXN100205,2025-04-28 17:23:32,Fatima Khan,UBL-52216360,Hina Yasir,UBL-53546977,47866.2,HBL Konnect,Money Transfer,0
TXN100206,2025-06-22 04:48:31,Hassan Hassan,Sindh Bank-13620276,Hassan Khan,Askari Bank-89957249,54589.39,Bank Transfer,Loan Repayment,0
TXN100207,2025-02-13 20:49:32,Mehdi Imran,UBL-14036172,Saad Nida,Askari Bank-88774977,93605.42,UBL Omni,Loan Repayment,0
TXN100208,2025-03-31 07:33:17,Khan Zain,Faysal Bank-77452017,Shahid Zara,HBL-46966894,59804.08,UBL Omni,Cash Withdrawal,0
TXN100209,2025-06-03 03:42:27,Nida Fatima,Faysal Bank-57432078,Saad Zain,HBL-65123698,78999.83,HBL Konnect,Money Transfer,0
TXN100210,2025-07-22 21:21:27,Ali Zain,UBL-56014379,Amna Zara,MCB-73590714,87618.84,Easypaisa,Cash Withdrawal,0
TXN100211,2025-05-24 17:01:25,Fatima Ali,Bank Alfalah-68116270,Amna Zain,MCB-62762890,41817.08,Easypaisa,Bill Payment,0
TXN100212,2025-02-13 15:56:31,Hina Zain,UBL-74013769,Khan Ahmed,Askari Bank-61749210,15155.41,JazzCash,Loan Repayment,0
TXN100213,2025-07-20 05:43:39,Saad Usman,Sindh Bank-55045423,Khan Nida,MCB-31639056,50177.44,HBL Konnect,Money Transfer,0
TXN100214,2025-06-28 02:36:57,Noman Noman,Askari Bank-58647162,Saad Ali,HBL-17478251,34983.96,UBL Omni,Money Transfer,0
TXN100215,2025-06-03 20:16:44,Ali Shahid,Sindh Bank-25303760,Yasir Zain,MCB-86812295,43213.97,JazzCash,Money Transfer,0
TXN100216,2025-06-27 12:15:39,Amna Amna,Askari Bank-84151826,Ayesha Amna,UBL-31442536,3516.94,HBL Konnect,Loan Repayment,0
TXN100217,2025-05-28 19:34:07,Zain Imran,Askari Bank-42374566,Khan Ayesha,UBL-33721537,50826.28,JazzCash,Bill Payment,0
TXN100218,2025-07-11 20:50:52,Shahid Zara,Askari Bank-11537047,Hassan Khan,UBL-74259425,49195.62,UBL Omni,Deposit,0
TXN100219,2025-05-05 06:35:02,Yasir Ahmed,UBL-22228445,Amna Zara,MCB-13377768,5926.86,Easypaisa,Bill Payment,0
TXN100220,2025-05-20 19:16:22,Imran Saad,Faysal Bank-37641451,Ahmed Hassan,Sindh Bank-37279055,79292.7,Bank Transfer,Cash Withdrawal,0
TXN100221,2025-03-18 07:10:37,Fatima Khan,Sindh Bank-41973039,Khan Zara,Meezan Bank-54632021,11685.25,Easypaisa,Bill Payment,0
TXN100222,2025-01-31 02:45:18,Imran Fatima,UBL-76305947,Amna Zara,Bank Alfalah-76303957,40180.44,JazzCash,Deposit,0
TXN100223,2025-04-14 11:28:17,Amna Usman,Bank Alfalah-35140409,Shahid Nida,Faysal Bank-39647734,44276.0,Bank Transfer,Cash Withdrawal,0
TXN100224,2025-04-11 12:25:54,Tariq Zain,UBL-89785159,Zain Khan,Sindh Bank-82921494,2187.71,HBL Konnect,Cash Withdrawal,0
TXN100225,2025-04-16 08:52:12,Nida Ayesha,Sindh Bank-56586396,Khan Amna,UBL-69705942,35982.57,JazzCash,Deposit,0
TXN100226,2025-06-19 09:29:35,Khan Hina,MCB-80015733,Imran Bilal,Meezan Bank-73115414,7743.85,Bank Transfer,Loan Repayment,0
TXN100227,2025-01-31 23:52:40,Tariq Khan,Askari Bank-67758718,Yasir Ayesha,MCB-74356094,21315.15,JazzCash,Loan Repayment,0
TXN100228,2025-03-21 22:09:35,Fatima Ahmed,Askari Bank-54721728,Imran Zara,Askari Bank-75305065,60093.19,HBL Konnect,Money Transfer,0
TXN100229,2025-02-07 19:10:14,Mehdi Usman,UBL-29109786,Ali Hassan,MCB-90788397,56434.73,UBL Omni,Deposit,0
TXN100230,2025-07-22 14:33:40,Nida Hina,Askari Bank-59435552,Zara Amna,HBL-68037369,4475.0,Bank Transfer,Bill Payment,0
TXN100231,2025-03-01 07:32:14,Mehdi Usman,Faysal Bank-16895225,Ayesha Bilal,UBL-53940031,26434.83,UBL Omni,Deposit,0
TXN100232,2025-06-12 02:42:51,Tariq Usman,MCB-22995831,Zain Bilal,UBL-82489312,54651.41,HBL Konnect,Cash Withdrawal,0
TXN100233,2025-03-08 04:12:41,Hassan Nida,Bank Alfalah-80833394,Bilal Ahmed,Meezan Bank-16018229,9134.0,UBL Omni,Deposit,0
TXN100234,2025-05-23 20:58:24,Yasir Noman,UBL-79349086,Hassan Zara,MCB-97589313,55654.38,HBL Konnect,Money Transfer,0
TXN100235,2025-07-14 13:11:22,Yasir Ali,UBL-32779341,Zara Yasir,Sindh Bank-72319796,55617.69,UBL Omni,Bill Payment,0
TXN100236,2025-04-02 16:52:12,Saad Zara,HBL-16901829,Hassan Hina,MCB-54786066,15495.29,Easypaisa,Money Transfer,0
TXN100237,2025-06-29 21:00:20,Usman Ayesha,Sindh Bank-85259196,Amna Imran,Askari Bank-83067488,93983.16,Easypaisa,Bill Payment,0
TXN100238,2025-03-17 03:50:20,Zara Khan,MCB-26701061,Saad Bilal,Bank Alfalah-88410099,7206.03,HBL Konnect,Deposit,0
TXN100239,2025-03-12 20:24:13,Noman Ahmed,UBL-14473990,Ali Amna,Meezan Bank-32358249,92600.91,Easypaisa,Money Transfer,0
TXN100240,2025-03-26 22:03:27,Ali Bilal,UBL-35252367,Khan Hassan,Bank Alfalah-64768989,96242.8,UBL Omni,Deposit,0
TXN100241,2025-06-13 12:07:34,Ahmed Tariq,Sindh Bank-57624126,Ahmed Mehdi,UBL-77485083,2744.35,Easypaisa,Deposit,0
TXN100242,2025-05-18 15:26:35,Fatima Yasir,Sindh Bank-45387575,Hina Zain,HBL-70549580,57386.76,JazzCash,Loan Repayment,0
TXN100243,2025-05-20 10:21:04,Imran Shahid,Sindh Bank-44892910,Bilal Imran,Sindh Bank-91292862,58025.56,Bank Transfer,Loan Repayment,0
TXN100244,2025-06-01 14:16:09,Zain Imran,HBL-21912833,Fatima Nida,Askari Bank-78049357,76448.11,UBL Omni,Money Transfer,0
TXN100245,2025-05-18 18:41:27,Zara Shahid,Faysal Bank-40403561,Zain Tariq,HBL-98516248,57472.25,JazzCash,Deposit,0
TXN100246,2025-02-16 17:17:34,Amna Fatima,UBL-83065487,Zara Saad,UBL-69885579,6197.71,HBL Konnect,Loan Repayment,0
TXN100247,2025-07-11 11:02:25,Saad Zain,Meezan Bank-59774639,Shahid Nida,Faysal Bank-65265215,87718.56,Bank Transfer,Deposit,0
TXN100248,2025-06-28 17:50:51,Saad Ahmed,Faysal Bank-29259886,Fatima Nida,Meezan Bank-24020908,76562.31,HBL Konnect,Bill Payment,0
TXN100249,2025-06-21 04:27:33,Noman Ali,Bank Alfalah-69229968,Saad Shahid,Faysal Bank-56729475,88181.54,HBL Konnect,Money Transfer,0
TXN100250,2025-04-06 21:48:10,Nida Amna,Askari Bank-92255369,Shahid Usman,MCB-43579059,41255.92,JazzCash,Money Transfer,0
TXN100251,2025-02-13 14:23:16,Hina Fatima,Bank Alfalah-73286490,Amna Hina,MCB-26527592,87334.91,HBL Konnect,Money Transfer,0
TXN100252,2025-02-08 15:28:30,Imran Tariq,Bank Alfalah-13575436,Nida Ali,MCB-96376500,67162.13,JazzCash,Cash Withdrawal,0
TXN100253,2025-03-03 03:01:27,Ayesha Saad,Faysal Bank-27008793,Fatima Yasir,Sindh Bank-73213070,63300.69,Bank Transfer,Money Transfer,0
TXN100254,2025-03-12 09:13:10,Shahid Noman,MCB-81524048,Yasir Noman,Askari Bank-38232747,65791.39,Bank Transfer,Deposit,0
TXN100255,2025-02-02 11:35:02,Khan Khan,UBL-82887751,Tariq Bilal,Faysal Bank-82025981,55534.07,JazzCash,Loan Repayment,0
TXN100256,2025-07-19 20:57:31,Fatima Tariq,Askari Bank-62507648,Yasir Noman,Faysal Bank-31100375,6590.17,Easypaisa,Bill Payment,0
TXN100257,2025-07-02 14:31:47,Yasir Khan,Meezan Bank-72598528,Fatima Zara,Askari Bank-14365387,42472.34,Bank Transfer,Loan Repayment,0
TXN100258,2025-05-07 15:18:12,Zara Hina,HBL-30975469,Imran Hassan,Sindh Bank-44132359,52048.11,UBL Omni,Money Transfer,0
TXN100259,2025-01-29 01:25:58,Ayesha Zara,Faysal Bank-29917941,Zara Ahmed,MCB-32200517,60552.02,UBL Omni,Deposit,0
TXN100260,2025-07-14 04:32:12,Fatima Saad,Askari Bank-87881226,Hina Ayesha,Askari Bank-83645928,67319.49,Bank Transfer,Bill Payment,0
TXN100261,2025-07-18 19:51:26,Khan Hassan,Bank Alfalah-32483384,Bilal Yasir,Meezan Bank-21035519,9401.1,UBL Omni,Loan Repayment,0
TXN100262,2025-02-06 00:56:27,Yasir Shahid,Faysal Bank-68944803,Ali Imran,Sindh Bank-54305803,99708.19,UBL Omni,Money Transfer,0
TXN100263,2025-07-22 03:23:46,Hina Yasir,HBL-29022088,Fatima Hina,Meezan Bank-24085723,67754.53,HBL Konnect,Bill Payment,0
TXN100264,2025-07-16 18:13:02,Imran Ahmed,Bank Alfalah-74641981,Tariq Ahmed,Meezan Bank-35278738,67132.19,UBL Omni,Money Transfer,0
TXN100265,2025-07-02 16:53:14,Yasir Usman,Meezan Bank-84280182,Noman Noman,HBL-51602696,23776.66,Bank Transfer,Loan Repayment,0
TXN100266,2025-06-07 20:21:57,Yasir Nida,MCB-74576053,Ali Hina,Sindh Bank-87129019,66537.61,UBL Omni,Deposit,0
TXN100267,2025-02-10 13:58:43,Bilal Zara,Bank Alfalah-72124251,Hina Khan,Sindh Bank-62662825,24110.95,UBL Omni,Cash Withdrawal,0
TXN100268,2025-07-03 16:48:07,Tariq Ayesha,MCB-93517577,Saad Tariq,Bank Alfalah-62274360,92560.42,Bank Transfer,Bill Payment,0
TXN100269,2025-07-03 15:32:00,Nida Bilal,Faysal Bank-57792894,Bilal Shahid,Sindh Bank-50650856,18333.89,JazzCash,Bill Payment,0
TXN100270,2025-07-10 01:57:02,Noman Ahmed,Sindh Bank-71183494,Ayesha Shahid,Meezan Bank-15925475,82896.95,JazzCash,Bill Payment,0
TXN100271,2025-05-18 06:18:53,Usman Ali,Meezan Bank-93121872,Nida Mehdi,Sindh Bank-19147965,51288.24,Bank Transfer,Bill Payment,0
TXN100272,2025-05-16 00:57:55,Ali Khan,MCB-82944965,Noman Shahid,Sindh Bank-31744979,51435.35,Easypaisa,Money Transfer,0
TXN100273,2025-06-10 06:20:27,Imran Usman,Sindh Bank-97584251,Shahid Hina,MCB-52279282,20177.4,JazzCash,Money Transfer,0
TXN100274,2025-02-15 09:48:11,Hina Imran,Sindh Bank-86135200,Mehdi Shahid,Bank Alfalah-76390815,7531.39,Bank Transfer,Deposit,0
TXN100275,2025-07-15 09:56:16,Zara Yasir,Meezan Bank-40162647,Hina Zain,Faysal Bank-59626218,44074.64,UBL Omni,Deposit,0
TXN100276,2025-03-05 21:14:37,Hassan Fatima,Sindh Bank-27284435,Yasir Ali,UBL-12636471,12990.36,HBL Konnect,Bill Payment,0
TXN100277,2025-02-18 23:11:33,Zara Tariq,Faysal Bank-28354136,Mehdi Imran,Askari Bank-89896888,28255.54,Bank Transfer,Loan Repayment,0
TXN100278,2025-06-22 22:07:51,Ayesha Amna,Faysal Bank-58921643,Hassan Ali,MCB-90049094,79217.47,JazzCash,Cash Withdrawal,0
TXN100279,2025-06-05 08:23:27,Zara Amna,MCB-51299824,Mehdi Fatima,Bank Alfalah-92028952,14748.37,UBL Omni,Deposit,0
TXN100280,2025-07-12 01:07:34,Shahid Amna,HBL-75652978,Nida Yasir,Bank Alfalah-27695249,58433.68,HBL Konnect,Deposit,0
TXN100281,2025-05-07 13:57:53,Tariq Imran,HBL-12770548,Usman Mehdi,UBL-74288655,16588.97,JazzCash,Money Transfer,0
TXN100282,2025-05-07 00:59:16,Usman Usman,MCB-41010950,Saad Ayesha,MCB-87406619,58639.04,Bank Transfer,Deposit,0
TXN100283,2025-03-11 23:55:53,Bilal Ahmed,HBL-85733772,Ahmed Usman,HBL-77211919,52508.16,Bank Transfer,Cash Withdrawal,0
TXN100284,2025-02-15 21:37:13,Nida Yasir,Bank Alfalah-28561049,Saad Usman,HBL-62557850,37121.14,Bank Transfer,Loan Repayment,0
TXN100285,2025-04-11 13:44:24,Usman Bilal,HBL-61171326,Zain Hassan,MCB-70943693,86401.02,Bank Transfer,Bill Payment,0
TXN100286,2025-07-22 22:13:01,Zain Khan,Bank Alfalah-27601524,Nida Imran,Askari Bank-59488360,49533.66,Easypaisa,Bill Payment,0
TXN100287,2025-03-21 14:33:50,Hassan Zain,Faysal Bank-84194045,Amna Nida,Sindh Bank-24288780,59486.81,JazzCash,Cash Withdrawal,0
TXN100288,2025-07-12 04:47:55,Imran Yasir,Bank Alfalah-26291384,Saad Amna,Faysal Bank-98738660,80643.17,Easypaisa,Loan Repayment,0
TXN100289,2025-05-02 22:19:14,Zain Bilal,UBL-22465431,Khan Saad,MCB-71669607,24318.46,UBL Omni,Loan Repayment,0
TXN100290,2025-03-13 23:52:26,Saad Hassan,Faysal Bank-22141538,Tariq Tariq,Bank Alfalah-98288320,96456.24,HBL Konnect,Cash Withdrawal,0
TXN100291,2025-03-21 19:06:43,Bilal Shahid,Meezan Bank-51095295,Yasir Yasir,MCB-93571638,54654.48,HBL Konnect,Cash Withdrawal,0
TXN100292,2025-05-11 06:35:08,Tariq Mehdi,Bank Alfalah-81200816,Hassan Shahid,Askari Bank-34335609,50252.91,JazzCash,Cash Withdrawal,0
TXN100293,2025-03-20 18:48:47,Mehdi Fatima,Meezan Bank-41950808,Usman Hina,HBL-29630921,24680.72,HBL Konnect,Bill Payment,0
TXN100294,2025-07-15 12:22:28,Khan Amna,Faysal Bank-30814430,Saad Saad,Meezan Bank-93433496,9850.11,Bank Transfer,Cash Withdrawal,0
TXN100295,2025-02-09 14:14:19,Imran Hassan,UBL-56901658,Imran Shahid,UBL-87857019,47883.19,Bank Transfer,Money Transfer,0
TXN100296,2025-04-24 11:03:01,Mehdi Ali,HBL-87748198,Khan Nida,Sindh Bank-60094622,48473.91,HBL Konnect,Cash Withdrawal,0
TXN100297,2025-02-07 23:04:54,Fatima Saad,MCB-25567450,Yasir Imran,Askari Bank-44440511,6989.71,Easypaisa,Money Transfer,0
TXN100298,2025-07-05 05:21:47,Khan Khan,Faysal Bank-69713630,Amna Khan,MCB-72590052,89016.6,HBL Konnect,Cash Withdrawal,0
TXN100299,2025-07-21 02:52:43,Mehdi Usman,Faysal Bank-86536944,Hina Nida,MCB-69090414,88434.8,Easypaisa,Loan Repayment,0
TXN100300,2025-02-06 04:20:26,Imran Bilal,Sindh Bank-36629491,Khan Noman,MCB-63244252,71727.05,Easypaisa,Cash Withdrawal,0
TXN100301,2025-04-18 00:08:32,Fatima Khan,Bank Alfalah-26067616,Ayesha Bilal,UBL-90465211,88169.71,JazzCash,Cash Withdrawal,0
TXN100302,2025-03-28 22:15:15,Zara Saad,HBL-95619434,Hassan Hina,HBL-53883809,16490.46,UBL Omni,Cash Withdrawal,0
TXN100303,2025-06-19 03:02:32,Ali Mehdi,MCB-18389128,Nida Fatima,HBL-49085131,85159.26,HBL Konnect,Deposit,0
TXN100304,2025-05-11 09:21:03,Zain Usman,Askari Bank-39720761,Nida Ayesha,Askari Bank-14345593,15508.04,JazzCash,Cash Withdrawal,0
TXN100305,2025-05-08 13:24:30,Imran Zara,HBL-14125247,Ahmed Usman,Bank Alfalah-70460902,36293.07,Bank Transfer,Cash Withdrawal,0
TXN100306,2025-03-17 03:49:25,Ali Zara,Sindh Bank-96246085,Bilal Bilal,UBL-33265955,98095.44,Easypaisa,Deposit,0
TXN100307,2025-05-08 17:02:03,Noman Noman,Sindh Bank-36349951,Khan Khan,Sindh Bank-70159875,79988.16,HBL Konnect,Deposit,0
TXN100308,2025-03-22 10:53:28,Bilal Usman,Bank Alfalah-45439583,Ali Nida,MCB-19160580,57326.89,Bank Transfer,Cash Withdrawal,0
TXN100309,2025-05-06 14:00:27,Yasir Ali,Askari Bank-71125023,Ali Tariq,Bank Alfalah-53437219,78917.13,Easypaisa,Loan Repayment,0
TXN100310,2025-05-19 14:42:01,Zain Zara,HBL-47393019,Hina Shahid,HBL-98298751,92596.04,JazzCash,Money Transfer,0
TXN100311,2025-07-22 00:44:37,Zain Amna,HBL-81701237,Saad Imran,UBL-32877081,73738.5,Bank Transfer,Deposit,1
TXN100312,2025-02-20 14:39:38,Imran Yasir,Meezan Bank-55107514,Bilal Ayesha,MCB-78191575,42965.14,JazzCash,Deposit,0
TXN100313,2025-07-07 10:38:02,Ali Amna,Bank Alfalah-33206762,Imran Noman,Faysal Bank-94494088,99912.48,Bank Transfer,Bill Payment,0
TXN100314,2025-04-15 16:03:18,Noman Usman,HBL-65077078,Ali Fatima,Meezan Bank-49936771,47793.86,Bank Transfer,Money Transfer,0
TXN100315,2025-02-15 18:09:12,Noman Shahid,Meezan Bank-40052742,Usman Zain,UBL-93131879,57378.34,Easypaisa,Money Transfer,0
TXN100316,2025-06-26 23:17:58,Usman Bilal,Bank Alfalah-48463186,Noman Bilal,Faysal Bank-37601852,42167.45,JazzCash,Bill Payment,0
TXN100317,2025-05-21 18:27:49,Imran Nida,MCB-24775850,Zara Shahid,UBL-26268239,42257.46,HBL Konnect,Loan Repayment,0
TXN100318,2025-06-19 04:20:49,Yasir Usman,HBL-15951875,Amna Noman,Askari Bank-76270316,96994.37,Bank Transfer,Cash Withdrawal,0
TXN100319,2025-02-10 02:50:50,Imran Mehdi,Askari Bank-79043083,Mehdi Khan,Sindh Bank-61819948,25500.73,Bank Transfer,Loan Repayment,0
TXN100320,2025-05-22 04:40:30,Yasir Ayesha,UBL-74587918,Noman Nida,MCB-80769498,96422.78,JazzCash,Cash Withdrawal,0
TXN100321,2025-06-02 17:23:59,Nida Fatima,Sindh Bank-64279830,Mehdi Amna,UBL-38528719,6273.33,UBL Omni,Deposit,0
TXN100322,2025-06-06 08:21:31,Ayesha Tariq,Faysal Bank-38800902,Saad Yasir,Meezan Bank-52956656,56718.85,Bank Transfer,Loan Repayment,0
TXN100323,2025-05-21 00:39:02,Amna Amna,Meezan Bank-58271413,Ahmed Zain,Askari Bank-48945540,1635.36,Bank Transfer,Deposit,0
TXN100324,2025-04-20 23:07:14,Bilal Ali,UBL-68707285,Ayesha Usman,Bank Alfalah-63753287,98927.6,UBL Omni,Loan Repayment,0
TXN100325,2025-07-19 01:52:24,Yasir Hassan,UBL-54358596,Amna Saad,MCB-99048655,77598.06,JazzCash,Deposit,0
TXN100326,2025-03-16 17:31:28,Mehdi Zain,MCB-51239254,Zain Zain,Faysal Bank-86733538,2836.28,HBL Konnect,Bill Payment,0
TXN100327,2025-04-08 01:24:52,Ayesha Nida,Bank Alfalah-20922084,Mehdi Mehdi,Bank Alfalah-32132419,10097.99,Bank Transfer,Loan Repayment,0
TXN100328,2025-05-01 23:57:39,Hassan Ahmed,MCB-51515785,Saad Ayesha,Faysal Bank-61393371,13564.55,Bank Transfer,Money Transfer,0
TXN100329,2025-06-12 10:00:32,Zain Mehdi,Askari Bank-26059301,Yasir Saad,MCB-45421909,66152.68,HBL Konnect,Cash Withdrawal,0
TXN100330,2025-04-14 23:45:07,Amna Ayesha,Sindh Bank-28566758,Noman Zain,HBL-50412536,46239.47,HBL Konnect,Bill Payment,0
TXN100331,2025-02-07 17:00:06,Fatima Yasir,Meezan Bank-19009720,Imran Usman,UBL-60933893,66177.21,UBL Omni,Money Transfer,0
TXN100332,2025-03-26 05:18:29,Shahid Mehdi,MCB-22224205,Fatima Zara,Bank Alfalah-68731900,64294.84,Bank Transfer,Money Transfer,0
TXN100333,2025-07-26 18:52:31,Ayesha Nida,Faysal Bank-80002803,Imran Imran,Faysal Bank-62276272,91141.57,UBL Omni,Loan Repayment,0
TXN100334,2025-04-30 19:01:38,Imran Zain,Faysal Bank-17724226,Ahmed Imran,Faysal Bank-59782126,90524.49,Easypaisa,Loan Repayment,0
TXN100335,2025-03-29 14:27:22,Ahmed Fatima,MCB-17311040,Shahid Zain,MCB-53755450,53748.14,HBL Konnect,Deposit,0
TXN100336,2025-05-05 02:23:09,Khan Amna,UBL-56629473,Saad Ayesha,MCB-60795108,8241.43,HBL Konnect,Loan Repayment,0
TXN100337,2025-07-19 06:38:15,Fatima Hina,MCB-19391304,Ali Hina,HBL-22387718,9120.62,Bank Transfer,Money Transfer,0
TXN100338,2025-02-06 17:21:53,Zain Hassan,Askari Bank-50115184,Shahid Noman,Meezan Bank-77266119,51435.1,UBL Omni,Money Transfer,0
TXN100339,2025-06-18 10:31:32,Bilal Ayesha,Meezan Bank-16141747,Tariq Yasir,UBL-60427332,95237.01,UBL Omni,Money Transfer,0
TXN100340,2025-03-25 21:41:22,Amna Hassan,UBL-81466073,Nida Ahmed,Bank Alfalah-83876426,7357.1,Easypaisa,Cash Withdrawal,0
TXN100341,2025-03-21 04:26:53,Ali Zain,Bank Alfalah-87952053,Tariq Zain,Bank Alfalah-23641518,33716.58,Bank Transfer,Cash Withdrawal,0
TXN100342,2025-02-05 02:10:49,Ayesha Yasir,UBL-41902319,Nida Mehdi,Meezan Bank-91082111,52428.59,UBL Omni,Loan Repayment,0
TXN100343,2025-02-12 18:45:09,Hassan Mehdi,Faysal Bank-96593951,Ali Shahid,Faysal Bank-76053186,74020.23,Bank Transfer,Bill Payment,0
TXN100344,2025-02-04 22:09:13,Bilal Ahmed,Faysal Bank-68939195,Hina Ali,Sindh Bank-90065845,92200.26,HBL Konnect,Bill Payment,0
TXN100345,2025-07-15 07:44:41,Tariq Imran,MCB-56800329,Amna Imran,Sindh Bank-37923185,15801.12,JazzCash,Loan Repayment,0
TXN100346,2025-04-26 05:10:19,Ali Yasir,HBL-19643174,Zara Saad,Meezan Bank-46488245,55930.18,UBL Omni,Bill Payment,0
TXN100347,2025-03-27 20:07:15,Zain Fatima,Askari Bank-90098478,Usman Usman,Sindh Bank-79802629,53977.82,UBL Omni,Deposit,0
TXN100348,2025-03-01 09:15:04,Imran Zain,Bank Alfalah-74995075,Ali Saad,Meezan Bank-25937680,87223.59,Bank Transfer,Loan Repayment,0
TXN100349,2025-02-10 10:04:10,Hassan Tariq,Sindh Bank-63921881,Bilal Hassan,Bank Alfalah-64851076,94170.09,JazzCash,Cash Withdrawal,0
TXN100350,2025-06-07 01:02:33,Shahid Khan,MCB-50959623,Amna Khan,Sindh Bank-33134174,94605.16,HBL Konnect,Cash Withdrawal,0
TXN100351,2025-03-12 05:28:28,Mehdi Tariq,Askari Bank-95164303,Yasir Noman,Sindh Bank-95580252,95490.58,JazzCash,Loan Repayment,0
TXN100352,2025-05-08 16:46:27,Nida Yasir,HBL-49569953,Mehdi Bilal,UBL-38834782,5501.61,JazzCash,Money Transfer,0
TXN100353,2025-03-17 17:09:09,Shahid Tariq,MCB-85621564,Khan Zain,MCB-38249752,31712.18,Bank Transfer,Cash Withdrawal,0
TXN100354,2025-06-07 22:59:01,Fatima Ayesha,HBL-91562417,Amna Noman,Askari Bank-47613269,86756.0,Easypaisa,Deposit,0
TXN100355,2025-04-11 09:25:50,Zara Amna,Sindh Bank-55296206,Khan Hina,Meezan Bank-36681010,678.82,Bank Transfer,Deposit,0
TXN100356,2025-07-21 06:24:31,Tariq Ahmed,MCB-91360153,Amna Imran,UBL-31759254,68178.45,Bank Transfer,Cash Withdrawal,0
TXN100357,2025-06-12 01:04:14,Ali Shahid,Faysal Bank-20036018,Nida Amna,Bank Alfalah-58109475,63784.36,Easypaisa,Bill Payment,0
